	text	label	label_text
219	"Ein paar fette Kapitälchen verzinsen, essen und 
trinken, was gut schmeckt, mit vier Schweißfuchsen fahren oder auch nur mit 
zweien, – meint Ihr, der Zigeuner habe zu einem solchen gemächlichen Leben nicht 
so viel Genie als irgend jemand in der Christenheit?"		
220	»Mir zweifelt's gar nicht!« lachte Friedrich. –		
221	"»Aber jetzt kann ich auch auf 
einmal begreifen, warum du es für so schandhaft hältst, wenn von euch einer seinem 
eigenen Vater etwas nehmen würde, und an diesem Beispiel wird mir's klar, daß du 
eigentlich Ehr im Leibe hast."		
222	"Denn die Moral ist bei euch im Grund die 
nämliche wie bei uns, nur daß sie natürlicherweise umgekehrt ist.« 
Mit diesen Worten, die zwar keine klare Anschauung des Standpunkts, aber doch eine 
gewisse Ahnung desselben verrieten"		
223	", suchte er die obschwebende Streitfrage zu 
lösen."		
224	"»Aber es wird spät«, fuhr er fort, »und wenn wir die Buttel auch auswinden 
wie ein Leintuch in der Wäsche, so pressen wir doch keinen Tropfen mehr raus."		
225	Weißt was?		
226	"Komm du mit mir über Ebersbach, ich will dir einen heidenmäßigen 
Kirschengeist einschenken zur inwendigen Kur."		
227	"Ob du links am Staufen vorbeigehst 
oder rechts, das ist gehopft wie gesprungen."		
228	"« 
»Ja, es ist am End ein Ding«, entschied sich der Zigeuner, »und auf eine Stunde 
soll mir's nicht ankommen.« 
Die beiden jungen Burschen erhoben sich und stiegen die gelinden Anhöhen hinab, an 
deren Fuße das Filstal sich gegen den Neckar öffnet."		
229	"Wohlgemut schlenderten sie 
die Straße an dem Flüßchen aufwärts;"		
230	"der Zigeuner pfiff gellende Weisen, Friedrich 
aber schwieg still, und unter seiner breiten Stirne schien ein mächtiger Gedanke 
zu arbeiten."		
231	Die Worte des Waisenpfarrers gingen ihm im Sinne herum;		
232	"das Vertrauen 
des ehrwürdigen alten Mannes hatte ihn stolz gemacht, und es war ihm zumute, als 
ob er gar nichts nötig hätte als ein bißchen guten Willen, um ein großes Werk 
zustande zu bringen."		
233	"Sie waren wohl eine gute Stunde so zugeschritten, ohne ein Wort miteinander zu 
reden, als Friedrich auf einmal stehenblieb und seinen Gefährten kräftig am 
Arme faßte."		
234	»Und ich sag dir«, rief er, »du bleibst bei mir!		
235	"Ich will dir zeigen, 
daß ich auch ein guter Christ bin."		
236	"Wenn ich dein armes verstoßenes Volk in das 
Erbe einsetzen könnte, das von Gott und Rechts wegen einem so gut gehört wie dem 
andern – mit einem Schlag wollt ich das tun."		
237	"Nun kann ich aber weiter nichts, als 
an einem einzelnen, der mir unter die Hände kommt, ein christlich Werk verrichten."		
238	"Du gehst mit mir, da ist keine Widerrede, die Sonne von Ebersbach hat Raum für 
viele!"		
239	"Da wird sich schon ein Plätzlein für dich finden im Haus und ein Stuhl am 
Tisch und ein Brocken in der Schüssel."		
240	"Zu tun gibt's auch immer etwas, du dienst 
meinem Vater als Knecht, wie ich, und sollst es nicht schlechter haben als ich"		
241	"An 
Frost und Schneepatschen, an Last und Hitze wird's zwar nicht fehlen, je nachdem 
die Jahreszeit ist;"		
242	"aber das Schlafen im kalten Regen und alles andere, was dazu 
gehört, das soll und muß ein Ende haben."		
243	Komm her, schlag ein.«		
244	Der andere hatte ihn anfangs mit seinem scheelen Auge verwundert angesehen;		
245	"die 
Zuversichtlichkeit seiner Rede schien aber jedes Bedenken bei dem Zigeuner 
verwischt zu haben, und er tat, wie ihn sein Gefährte hieß."		
246	"Friedrich erwiderte 
seinen Handschlag mit einem noch kräftigeren, und zufrieden, wie wenn sie einen 
guten Markthandel abgeschlossen hätten, setzten sie ihren Weg miteinander fort."		
247	"Der Tag begann sich eben zu neigen, da breitete sich das Ziel ihrer Reise, ein 
beträchtlicher Flecken, in angenehmer Talweite zwischen den Anhöhen 
wohlgelegen, freundlich und heimatlich vor ihren Augen aus. 
2"		
248	»Frau Sonnenwirtin, jetzt ist's an mir		
249	"!« rief der ältere von zwei Männern in 
hellblauen Wämsern, die am Wirtstische saßen."		
250	"Bringt nur gleich zwei Bouteillen 
auf einen Streich."		
251	"Und wenn das Vermögelein draufgehen sollte, der Friede muß stet 
und fest sein."		
252	Man sagt ja, ein Prozeß sei etwas Fettes.		
253	"Nun gut, auf etwas Fettes 
muß man brav trinken, damit's einem den Magen nicht verdirbt.«"		
254	"»Nach Befehl!« erwiderte die Wirtin, eine große schlanke Frau, aus deren 
gelblichem Gesichte starke Knochen hervortraten;"		
255	"und die Flaschen auftragend fuhr 
sie fort:"		
256	»G'segn's Gott, ihr zwei Müller, Ober und Unter!		
257	"Das ist das wahre 
Wasser auf eure Mühlen und wird sie besser treiben als das Haderwasser, dem ihr 
einige Zeit her den Zugang verstattet habt."		
258	Ja ja, ich gratulier!		
259	Ein fetter		
260	Vergleich ist besser als ein magerer Prozeß.		
261	Das Sprichwort sagt's		
262	umgekehrt,		
263	aber ich hab doch recht.		
264	"Auch ist's gescheiter, das Geld in die Sonne zu tragen, 
als zum Advokaten, denn bei dem wär't ihr doch nicht so 'ring durchgekommen, wie 
mit so ein paar Bouteillen Zehner"		
265	"Die beiden Zunftgenossen, welche einen über ihre Gerechtsame entstandenen 
Streithandel noch beizeit geschlichtet hatten, ließen ihrer guten Laune 
vollen Lauf."		
266	"Sie saßen schon den halben Nachmittag hinter ihrer 
Friedensflasche und hatten, wie das in solchen Fällen zu geschehen pflegt, die 
streitigen Punkte sowie die Gründe, die zur Beilegung rieten, mehr als ein 
dutzendmal umständlich durchgesprochen."		
267	"Lachend trank der jüngere der Wirtin zu, 
der ältere aber bedachte sie mit einer derben Liebkosung. –"		
268	"»Was die Sonnenwirtin 
noch ein fester Kerl ist!« rief er, »ich glaub, die wär Manns genug, um noch 
Zwillinge zu bringen.«"		
269	"Die Frau schoß einen scharfen Blick aus ihren grauen Augen auf den Necker, stieß 
ihn mit einem halb scherzhaft, halb ernstlich gemeinten Scheltwort zurück und 
verließ, ihren Geschäften nachgehend, das Wirtszimmer. 
»Ich glaub, Euch juckt's schon wieder nach einem Prozeß, Vetter!« sagte der 
jüngere Müller lachend."		
270	»Paßt nur auf, die da versteht keinen Spaß.		
271	"Ihr werdet 
wohl wissen, daß man ihr kein gebrannteres Herzeleid antun kann, als wenn man sie 
an ihre Kinderlosigkeit erinnert.« 
»Weiß wohl«, entgegnete der andere, »und ebendarum hab ich's getan, weil ich die 
neidige, gelbe, giftige Kröte noch gelber sehen will, als unser Herrgott sie 
geschaffen hat."		
272	"– Komm her, Peter«, unterbrach er sich, einem Eintretenden 
zurufend, »du hast treulich mit zum Frieden geraten, nun ist's billig, daß du auch 
mit uns trinkst."		
273	"Ihr werdet nichts dagegen haben, Vetter, wenn ich meinem Knecht 
einschenke?"		
274	Hol dir ein Glas und geh her.«		
275	"Der Knecht tat, wie ihm geheißen wurde, und setzte sich dann hinter einen 
andern Tisch auf die Bank, die vorm Ofen längs der Wand hinlief."		
276	"Von dort aus nahm 
er seinen wohlberechtigten Anteil am Gespräch, stellte sich auch in seinem Reden 
und Benehmen völlig auf den Gleichheitsfuß mit seinem Herrn und dessen Gefährten;"		
277	"nur dadurch, daß er nicht unmittelbar bei ihnen Platz nahm, beobachtete er den 
Standesunterschied."		
278	Der gelbe Neidteufel!« fuhr der obere Müller fort. »		
279	"Man darf nur den Sonnenwirt 
vergleichen, was er unter seinem ersten Weib für ein Mann war, und was er unter 
dem dürren Rippenstück für einer geworden ist."		
280	"Damals war er aufgeweckt und 
kameradschaftlich und gar nicht b'häb in Handel und Wandel und Geldsachen."		
281	"Jetzt 
ist er schwach und hat keinen eigenen Willen mehr, dabei aber gegen andere Leute 
ein wahres Untier an Geiz und Hochmut."		
282	"Der alte Kerl, er trägt den Kopf wie ein 
Edelmann und meint wahrhaftig, er sei aus anderem Teig gebacken als wie 
unsereiner."		
283	"« 
»Das macht eben der Reichtum«, sagte der Knecht von seiner Bank herüber."		
284	»Ja, er ist grausig reich«, versetzte der untere Müller. »		
285	"Der Holzschlegel rindert 
ihm auf der Bühne."		
286	Er wird wohl auf zwölftausend Gulden geschätzt.		
287	"Aber freilich, 
wie Ihr sagt, Vetter, so verhält sich's:"		
288	"er ist b'häb und faßt das Tuch an fünf 
Zipfeln."		
289	"« 
»Ja, und guckt in neun Häfen zumal«, fiel der andere ein."		
290	»Wo der gedroschen hat, darf man kein Korn mehr suchen«, ergänzte der Knecht.		
291	»An all dem ist das vorteilhaftige böse Weibsbild schuldig!		
292	"Sie will 
alleweil oben hinaus;"		
293	sie möcht's gern der Pfarrerin und der Amtmännin gleichtun,		
294	"schmeichelt sich auch bei ihnen an und verlästert andere Leute, denn das hören 
solche Frauen immer gern."		
295	Oh, die ist falsch wie Galgenholz.		
296	"Und wie ist sie nur 
mit ihren Stiefkindern umgegangen!"		
297	"Die hat sie von Anfang an zurückgesetzt und 
verkürzt, in der Meinung, sie werde eigene bekommen, und wie das nicht 
eingetroffen ist, so hat sie's ihnen aus Mißgunst noch ärger gemacht."		
298	"Die älteste 
Tochter hat den kahlköpfigen, trockenen Krämer da drüben geheiratet, um nur aus 
der Hölle loszuwerden."		
299	"Die andere, die Magdalene, tät, schätz ich wohl, mit einem 
Frosch vorliebnehmen, wie die Prinzessin im Märlein.« 
»Ihr trefft den Nagel auf den Kopf, Vetter?« rief der jüngere Müller mit 
mürrischem Lachen."		
300	»Wie? oder wißt Ihr's nicht?		
301	"Hat ein blindes Schwein eine 
Eichel gefunden?«"		
302	»Nun, was ist's denn?		
303	"« 
»Habt Ihr den Laubfrosch noch nie aus und ein gehen sehen?"		
304	"Wißt Ihr denn nicht, 
was man für Werg an der Kunkel hat?«"		
305	"Der andere schüttelte den Kopf. 
»"		
306	"Das Ausrufungszeichen in dem froschgrünen Rock!« fuhr der jüngere hitzig fort. 
»"		
307	Er sieht akkurat aus, wie Ihr ihn gestempelt habt.		
308	"Seid Ihr denn heut ganz auf 
den Kopf gefallen?«"		
309	"»Was, der Bartkratzer, der sogenannte Herr Chirurgus, der Heuchler, der 
Kopfhänger, die magere Kuh Pharaonis?"		
310	Jetzt wird mir's anders!		
311	"Jetzt hab ich 
eine Stärkung vonnöten!"		
312	"Kommt, Vetter, ich will's an Euch hinlassen.« 
Damit erhob er sein Glas."		
313	"»Ich will's ausstehen«, erwiderte der andere mit 
sauersüßer Miene, kam ihm mit dem seinigen entgegen, und sie stießen miteinander 
an."		
314	"Nachdem der Knecht durch einen Wink beschieden worden war, den Dreiklang voll 
zu machen, lehnte sich der ältere Müller in seinen Stuhl zurück und fuhr 
verwundert fort:"		
315	»Ei so guck einer!		
316	"Der Alte schlägt seine Mädchen doch recht 
unterm Preis los, denn die paar Fußbreit Grundherrschaft, die der grüne Darmfeger 
besitzt, werden justement einen Sack Erdbirnen ausgeben, und was er jahraus, 
jahrein mit seiner Rasiererklinge aus den hiesigen Schweinsborsten und 
Igelsstacheln heraussticht und schabt, das wird ihn auch nicht gerade fett machen."		
317	Die Figur gibt's.		
318	Aber der Alte trifft zwei Fliegen mit einem Schlag.		
319	"So ein 
Schlucker darf kein groß Heiratgut fordern;"		
320	"da behält der Schwäh'rvater seine 
Kronentaler brav in der Truhe und hat noch den Profit, daß ihm der fromme 
Schwiegersohn, so oft er den Morgen- und Abendsegen liest, um ein baldsanftseliges 
Ende betet."		
321	"Seine erste Tochter wird auch nicht viel mitbekommen haben, wie er sie 
hinausgegeben hat;"		
322	"denn ich seh just nicht, daß ihr Eh'krüppel sonderlich stark 
spekuliert, weder in Käs noch in Schwefelhölzlen."		
323	"Ekonträr, im Gegenteil, seine 
Firma geht einen sehr bedächtlichen Gang und blüht wie die späten Obstsorten;"		
324	"ich 
glaub, er hat's aufs langsam reich werden angelegt."		
325	"Aber es ist doch ein 
Herr Handelsmann, in Stuttgart heißen sie's gar Kommerzienrat, und das ist Numero 
zwei."		
326	"Den neuen Schwiegersohn kauft er vielleicht noch wohlfeiler, und das ist 
noch ein kostbarerer Artikel, das ist gar ein halber Doktor."		
327	"Die Frau Chirurgussin 
wird sich natürlicherweise Flügel an die Haube machen lassen müssen, wenn sie mit 
der langen froschgrünen Stange ranggemäß über die Straße rudern will."		
328	Schad ist's		
329	übrigens um die Magdalene.		
330	"Sie gäb grad so einen Arm voll für einen wackern 
Junggesellen, wie Ihr z.B., Vetter."		
331	"Aber so weit gibt sich der Hochmut nicht 
herunter, unsereiner ist ihm nicht gut genug;"		
332	"so eine Rasierklinge ohne Handhab' 
schneid't ihm immer noch besser."		
333	O blinde Welt!		
334	"Die Hand vom Butten, Vetter, 's 
sind Weinbeeren drin.«"		
335	»Meinthalben Rosinen und Zibeben!		
336	« fuhr der jüngere auf.		
337	"»Habt Ihr mich auf der 
Muck?"		
338	Wollt Ihr mich ins Gered bringen?		
339	"Ihr schwätzt mir da recht hinterfür 
heraus, wie ein Mann ohne Kopf!"		
340	Was will ich von dem Mädle?		
341	"Habt Ihr wo läuten 
hören?"		
342	Bin ich dem Sonnenwirt auf irgendeine Art oder Weise zu Hof geritten?		
343	"Zwar, 
es fragt sich noch, wenn er einen wohlfeilen Schwiegersohn finden will, ob ihm 
nicht einer so gut ist wie der andere."		
344	Wenn's		
345	"im Abstreicht geht, darf auch ein 
Bettelmann zur Auktion kommen, und das ist doch just nicht meine Nummer, wie Ihr 
selber am besten wißt."		
346	Übrigens kann mir die ganze Sippschaft gestohlen werden.		
347	Macht mir nichts vor!		
348	In dem Punkt versteh ich keinen Spaß.		
349	"« 
»Na, wollen den Geist ruhen lassen«, versetzte der ältere."		
350	"»Aber soviel ist 
gewiß, wenn die erste Frau, die rechte Mutter, noch am Leben wär, so fiel die 
Aussteuer ein wenig größer aus und der Hochmut ein wenig kleiner.« 
»Ja, und mancher böse Auftritt wär unterblieben und mancher Lärm und Spektakel bei 
Tag und auch bei Nacht, der die Sonne mehr in Finsternis als in Glanz brachte bei 
der Gemeinde."		
351	"Und die Hauptsonnenfinsternis wär gewiß auch nicht so schwarz 
ausgefallen unter dem linden Regiment der rechten Mutter.« 
»Was meint Ihr damit?"		
352	Ja so, jetzt geht mir auf einmal ein Licht auf.		
353	"Ihr sprecht 
vom Gutedel, vom jungen Sonnenwirtle."		
354	"Mag leicht sein, daß der mit Verstand und 
Güte gradgebogen worden wäre, der knorrige Hagbuchenstock."		
355	"Zwar ist es schwer zu 
sagen, ob das Mutterherz den rechten Weg gefunden hätte nachmals, wie es nötig 
wurde;"		
356	"denn die selige Sonnenwirtin war eben die gute Stunde selber und den Stab 
Wehe hat sie nimmermehr zu führen verstanden."		
357	"Der Sonnenwirt sah dem Früchtlein 
auch in allweg zuviel durch die Finger, solang sie lebte und solang der Erbprinz 
die Nüsse noch mit den Milchzähnen knackte."		
358	"Er hielt ihn zwar fleißig zur Schule 
an und sah auch sonst zum Rechten;"		
359	"aber ich weiß nicht, es hat eben doch an etwas 
gefehlt."		
360	"« 
»Ja«, lachte der jüngere Müller, »wohlgezogen, aber übel gewöhnt, das war er von 
Anfang an.« 
»Ist denn ein Sohn da?« fragte der Müllersknecht von seiner Bank herüber."		
361	Sein Dienstherr sah ihn verwundert an.		
362	"»Ja so«, sagte er nach einer Weile, 
»du hast"		
363	"schon so bei mir insinuiert, daß ich schier gar gemeint hätte, du 
seiest seit Jahr und Tag in meinem Haus, und bist doch erst eine Woche da."		
364	"Freilich auf die Art hast du den jungen Sonnenwirtle noch nicht zu Gesicht kriegen 
können."		
365	"Wundert mich übrigens, daß du in deinem Deizisau nichts von ihm gehört 
hast;"		
366	"denn er ist ein Gewaltiger vor dem Herrn, und wenn man ihm nicht den Krattel 
beizeiten vertreibt, so kann er, schätz ich wohl, im ganzen Land bekannt 
werden."		
367	"« 
»Wo ist er denn?« fragte der Knecht. 
»Er ist an einem Örtlein, wo du nicht gern hinkämst«, war die Antwort, und die 
beiden Müller brachen in ein Gelächter aus."		
368	»Jetzt rat einmal.«		
369	Die Tür ging abermals auf, und ein Mensch in hohen Wasserstiefeln trat herein.		
370	"Er 
trug einen Kübel, den er vorsichtig auf einen Stuhl setzte."		
371	"»Ist die Frau nicht 
da?« fragte er."		
372	»So, du bist's, Fischerhanne		
373	?« rief der obere Müller.		
374	»Was hast denn da?		
375	"Du gehst 
ja mit dem Kübel so sachte um, wie wenn du Perlen in der Fils gefunden 
hättest.«"		
376	»Guten Abend, ihr Mannen«, sagte der Fischer.		
377	»Tut's so?		
378	schon Feierabend		
379	Nein, die Perlen geraten nicht hierzuland, außer in der Glasfabrik.		
380	"Forellen 
sind's, frisch aus dem Bach, ich hab sie nur geschwind im Kübel hergetragen.« 
»Was meint Ihr, Vetter?"		
381	"Wie wär's, wenn wir so ein paar Silberfischlein in die 
Küche schicken täten?"		
382	Der Wein schmeckt noch so gut dazu.		
383	"Wie, Fischerhanne, 
gib her, laß einmal sehen, was hast für War?"		
384	"« 
»Ich kann keine davon hergeben«, sagte der Fischer."		
385	"»Die Alte tät mich mit dem 
Besen zum Haus hinausjagen."		
386	"Sie hat morgen ein Pfarrerskränzlein, und da braucht 
sie die Fusch alle.« 
»So, so, die hochwürdigen Herren begnügen sich nicht mit dem geistlichen Fischzug 
und wollen daneben auch leibliche Gräten beißen?"		
387	"»Ihr lebet ja auch nicht vom Wasser allein, obgleich Ihr Müller seid«, erwiderte 
der Fischer, indem er trotz seiner abschlägigen Antwort den Kübel herüberholte und 
mit seinen zappelnden Insassen auf den Tisch setzte. 
»Pflanz dich nur her«, sagte der andere. »"		
388	Du gehörst ja in ein Element mit uns.		
389	Ein Glas Wein für den Fisch!		
390	Willst nicht?		
391	"Und meinethalb noch einen Freitrunk 
drüber, daß der Weinkauf richtig ist."		
392	"« 
»So macht nur geschwind, daß die Alte nicht dazu kommt«, erwiderte der Fischer."		
393	"»Aber mehr als einen auf den Mann kann ich nicht hergeben, und hier könnet ihr sie 
auch nicht essen, denn die Sonnenwirtin darf beileib nichts davon wissen.« 
»Freilich, 's ist ein halber Kirchenraub!« rief der ältere Müller lachend, fuhr in 
den Kübel, griff mit sicherer Hand eine große schöne Forelle heraus, zu welcher 
der Fischer gewaltig sauer sah, schlug sie mit dem Kopf gegen die Tischecke und 
steckte sie eilig in die Tasche."		
394	"Der jüngere war ebenso schnell seinem Beispiel 
gefolgt."		
395	"»So, Fischerhanne«, sagte der ältere, nachdem sie den Handel beendigt 
hatten, »wir wollen das Element leben lassen, das unsere gemeinschaftliche Nahrung 
ist."		
396	Nahrung, wohlverstanden!		
397	"Denn für den Hunger ist's zwar gut, aber nicht für 
den Durst."		
398	Der Eulenspiegel hat's allezeit den starken Trank geheißen;		
399	"es treibe 
Mühlräder, sagte er, und deshalb sei es ihm zu stark für seine Natur.« 
Er klingelte am Glase, um noch eine Flasche zu bestellen."		
400	Aber jetzt ist's		
401	recht«, rief er, als die Türe aufging;		
402	"»jetzt kommt auch einmal die Oberkellnerin, 
die Magdalene."		
403	Komm her, du Hübsche und du Feine, da gibt's		
404	"schmachtende Herzen zu 
laben.«"		
405	"Das Mädchen, das auf den Ruf der durstigen Sturmglocke erschienen war, konnte man 
nicht ansehen, ohne ihr freundlich gesinnt zu werden."		
406	"Sie trug auf einem 
wohlgewachsenen Körper ein rundes, unschuldiges, gutmütiges Gesichtchen, ein 
weiblich mildes Abbild von den derben Zügen ihres Bruders und zugleich eine 
Bürgschaft, daß auch hinter dieser rauhen Schale ein guter Kern verborgen sein 
könnte."		
407	"»Hab ich's nicht gesagt?« rief der ältere Müller, »und es verlohnt sich 
der Müh, es zweimal zu sagen;"		
408	wiewohl wir nicht in der Mühle sind!		
409	"Das Mädle gäb 
einen staatsmäßigen Arm voll, nicht zu viel und nicht zu wenig, für einen braven 
Junggesellen.«"		
410	Er blickte dabei mit einer Spaßvogelsmiene auf den andern.		
411	"»Wenn Ihr sie zu Eurer 
Käther hin heiraten wollt, so müßt Ihr eben ein Türk werden«, erwiderte 
dieser trocken."		
412	»Aber jetzt ist's wieder an mir!		
413	Eine Buttel für mich!		
414	"« rief er 
barsch, auf die Flasche deutend, dem Mädchen zu und konnte es doch nicht lassen, 
ihr nachzublicken, bis sie in der Türe verschwand."		
415	"Sie war feuerrot geworden und 
hatte die Flasche mit niedergeschlagenen Augen vom Tische genommen. 
»"		
416	"Und wie sie so leibhaftig geht und steht!« rief der erste, der nicht müde werden 
konnte."		
417	»O du Milch und Blut!«		
418	Magdalene erschien nicht wieder.		
419	"Statt ihrer kam die Hausfrau, stellte die 
gefüllte Flasche auf den Tisch und nahm die Forellen, die der Fischer indessen auf 
den Stuhl zurückgebracht hatte, mit hinaus."		
420	»Da trink, Fischer!« rief der jüngere Müller einschenkend. »		
421	"Der treibt die 
Seelenmühle, vielleicht treibt er dir auch ein wenig Blut in die farblosen 
Backen."		
422	"« 
»Ja, das ist wahr, du siehst aus, wie wenn du's mit einer Wasserjungfer hättest«, 
sagte der ältere."		
423	»Und so alt bist du geworden, Kerl!		
424	"« fügte der jüngere hinzu. 
»"		
425	"Wenn man sich tagtäglich im Wasser hetzen und verkälten muß und hat magere Bissen 
dabei«, entgegnete der Fischer unmutig, »so ist's kein Wunder, wenn der Firnis 
abgeht.«"		
426	»Wie alt bist denn, Fischerhanne?		
427	"Du siehst aus, wie wenn du schon das 
Schwabenalter erreicht hättest, und bist doch, glaub ich, mit dem Sonnenwirtle aus 
der Schul gekommen.«"		
428	"»Ja, den hat man aber auch sorgfältiger aufgehoben als mich, da ist's kein 
Wunder«, versetzte der Fischer mit hämischem Tone, und ein Strahl leuchtete 
flüchtig in seinen toten grauen Augen auf."		
429	"»Der ist ja so gut verwahrt, daß ihn 
kein rauhes Lüftle anwehen kann"		
430	"Wie lang sitzt er denn noch im Zuchthaus?« 
»"		
431	"Er wird seine Zeit jetzt so ziemlich abgesessen haben.« 
»Was, der Sonnenwirt hat einen Sohn im Zuchthaus?« rief der Müllerknecht aus 
voller Lunge herüber."		
432	"Er hatte die frühere Antwort nicht recht begriffen. 
»Sachte, Peter, sachte mit der Braut!« sagte sein Herr und hielt ihm die Flasche 
hin, um einzuschenken."		
433	Mußt nicht so laut schreien.		
434	"Im Haus des Gehenkten ist 
nicht gut vom Strick reden.«"		
435	»Aber wie ist so was möglich?		
436	Guter Leute Kind im Zuchthaus		
437	"!« sagte der Knecht 
leise, auf den äußersten Rand seiner Bank vorrückend, die Hände auf den Knien und 
den Kopf soweit als möglich vorgestreckt."		
438	»Es ist just kein Wunder«, versetzte der Fischer.		
439	»Er ist eben ein heißgrätiger, unbändiger Bursch«, sagte der jüngere Müller.		
440	»Ei, du kennst ihn ja am besten, Fischerhanne«, rief der ältere.		
441	"»Gib acht, Peter, 
der kann's dir sagen, der ist mit ihm in die Schul gangen."		
442	"« 
»Da wirst du wenig Gut's von ihm zu hören bekommen«, lachte der jüngere Müller."		
443	"Wenn der Sonnenwirtle am Jüngsten Tag dem Fischerhanne gegenüber gestellt 
werden tät, und es käm auf sein alleiniges Zeugnis an, wie sein Urteil in der 
andern Welt lauten sollt, ich glaub, der Frieder müßt in die unterste Hölle 
fahren."		
444	"« 
»Wahr ist's«"		
445	", sagte der Fischer, »ich kann ihn nicht leiden und hab ihn nie leiden 
können."		
446	Wir sind einander von Anfang an spinnenfeind gewesen.		
447	"Ich weiß eigentlich 
selbst nicht recht, wie's gekommen ist, 's ist weiter nichts Besonderes zwischen 
uns vorgefallen."		
448	"Die Buben hadern und raufen viel miteinander und werden doch 
nachher oft die besten Freunde."		
449	Aber bei uns hat der Haß immer tiefer gefressen;		
450	es ist, als ob's uns von Natur eingepflanzt gewesen wäre.		
451	"Das erstemal, daß wir 
einander zu Gesicht kriegten, sah er mich mit bösen Augen an, und ich war wider 
ihn und er wider mich."		
452	"« 
»Da ist auch kein Wunder dran«, meinte der untere Müller."		
453	"Ob seine Augen, die er 
an dich hingemacht hat, so bös gewesen sind, das weiß ich nicht, er ist nicht 
gerade besonders gezeichnet in den Augen."		
454	"Aber er war ein Muttersöhnchen, hatte 
immer was zu beißen und zu knacken;"		
455	"mit den Gröschlein und Sechserlein von den 
Döten und Dotinnen konnte er allzeit den großen Hansen machen;"		
456	"und in der Schule 
saß er beständig obenan, denn das Spruchbuch und den Katechismus lernte er wie's 
Wasser.« 
»Ich weiß schon, wo du hinauswillst, Georg«, versetzte der Fischer, ohne Gesicht 
oder Augen zu erheben."		
457	"»Es ist wahr, ich bin ein armer Teufel, und ein Bub, der im 
Wachsen ist, hat einen starken Appetit, und es mag sein, daß mir die überflüssigen 
guten Bissen, die man bei ihm sah, manchmal zu schaffen machten;"		
458	"aber so gar 
mißvergünstig bin ich doch nicht, und werd's auch damals nicht gewesen sein."		
459	"Seine 
Gelehrsamkeit hat mir's auch nicht angetan."		
460	Der Ehrgeiz hat mich nie gestochen;		
461	"meine Vorfahren sind arme Fischer gewesen, soweit man hier in Ebersbach 
zurückdenken kann, und darum hab ich auch weder Vogt noch Professor werden 
wollen.« 
»Aber womit hat er dir's denn angetan?« 
»"		
462	"Warum stellen sich Hund und Katze wider einander, wenn sie einander ansichtig 
werden?"		
463	Warum gibt's Leute, die manche Tiere nicht leiden können?		
464	Gerade so geht's		
465	auch dem Menschen mit dem Menschen.		
466	"Ein Gesicht gefällt einem, ein anderes ist 
einem zuwider."		
467	Übrigens hat er's nicht an tätlichem Anlaß fehlen lassen.		
468	"Er war 
ein stolzer, übermütiger Bub, der keinen was neben sich gelten ließ."		
469	"Beim 
Soldätlesspiel war er der General, und wenn man Räuberles spielte, mußte er der 
Hauptmann sein."		
470	Kommandieren und die andern herumpudeln, das war sein Pläsier.		
471	"Die 
ihm recht untertänig waren, denen spendierte er, was er nur aufbringen konnte."		
472	"Mir 
hat er nie was geschenkt."		
473	"« 
»Das muß man ihm lassen«, sagte der ältere Müller, »gutherzig und freigebig ist er 
allezeit gewesen."		
474	"« 
»Ja, aber da hat der Fischerhanne doch recht«, fügte der jüngere hinzu, »am 
gutherzigsten war er eben gegen solche, die seinem Stolze am besten hofieren 
konnten."		
475	»Gutherzig?« rief der Fischer.		
476	"»Eine eigene Art von Gutherzigkeit hat er von 
jeher gehabt."		
477	"Er war noch nicht acht Jahre alt, so jagte er den Nachbarn zum Spaß 
die Hühner fort, aus purer guter Laune schlug er ihnen die Gänse tot, hetzte die 
Hunde auf Weiber und Kinder und lachte wie ein kleiner Teufel über ihre Angst."		
478	"Und 
wie er dann zu seinem Namenstag eine Flinte bekam, da hieß es erst: Hellauf!"		
479	"Da 
schoß er mitten im Ort auf Hühner, Enten, Gänse, was er erwischen konnte, und der 
Sonnenwirt bezahlte den Schaden und war stolz darauf, daß er ihn zahlen 
konnte!«"		
480	»Und noch mehr darauf, daß die Blitzkröte schon so ein guter Schütz war«, fiel de		
