	text	label	label_text
176	Die arme Mutter!		
177	"So treibt sie's nun alle 
Tage schon seit Jahren!"		
178	"Bald bricht sie in herzerschütterndes Weinen aus und 
singt die traurigsten Lieder unseres Volkes, bald, ehe man die Hand umdreht, 
lacht und jubelt sie und erinnert sich der schabernäckischen Weisen, mit denen 
die jungen Burschen ihre Mädchen bei der Spinte und auf dem Felde necken."		
179	"Denn 
Ihr müßt wissen, daß Maja die erste Liederkennerin im ganzen Wendenlande ist."		
180	"Fragt sie, wonach Ihr immer wollt, sie wird Euch Rede stehen und auf jedes 
Begegniß, auf jede Verrichtung im gewöhnlichen Leben einen passenden Vers, ein 
Lied oder einen Spruch wissen!"		
181	"Deßhalb kommen auch Sonntags im Winter die 
Burschen oft stundenweit her zu mir, um von der Mutter neue Lieder und Melodien 
zu lernen, und es geht dann in meiner einsamen Schenke häufig lustiger zu, als 
im besuchtesten Kretscham großer Hofedörfer.« 
Nach seiner Weise gab der Greis seine Zustimmung durch Kopfnicken zu erkennen."		
182	"Die heitere, unbefangene Unterhaltung des Wirthes gefiel ihm und er hätte gern 
noch etwas Näheres über die Verhältnisse des Mannes und seiner alten 
gestörten Mutter erfahren, da ihm die Schicksale seiner Stammesgenossen immer 
wichtig erschienen, weil er selbst von den traurigsten nicht verschont 
geblieben war, allein die Müdigkeit Pauls, der schon während des Essens 
eingenickt war, und der Wunsch, am nächsten Morgen zeitig wieder aufzubrechen, 
bestimmten ihn, für diesmal neue Erörterungen zu unterlassen."		
183	"Er bat daher den 
Wirth, daß er die Streu für ihn möge bereiten lassen, was dieser bereitwillig 
selbst unternahm."		
184	"Der Knecht, der schon geraume Zeit am Ofen gesessen hatte, 
führte den Juden in den Stall und wies ihm und seinem Sohne auf dem 
Futterkasten eine warme Lagerstatt an."		
185	"»Solltet Ihr früher wach sein, als ich oder meine Leute,« sagte der Wirth, 
nachdem die Streu auf umgestürzten Schemeln bereitet war, so dürft Ihr blos mit 
dem Deckel des Ofentopfes herzhaft klappern."		
186	"»Das ist unsere Klingel, für die 
wir allesammt ein gar feines Ohr haben."		
187	Gute Nacht, der Herr behüte Euch!«		
188	"Er drückte seinen Gästen nochmals die Hand und ging dann ohne Licht, wie die 
Uebrigen, in die an die Wohnstube stoßende Schlafkammer."		
189	Zweites Kapitel.		
190	"Eine Eröffnung. 
Unter halblautem Gebet streckten sich Greis und Jüngling auf die duftige Streu."		
191	"Wie schläfrig aber auch Paul den ganzen Abend gewesen war, so munter ward er 
jetzt, als jedes Geräusch um ihn her verstummte."		
192	"Die bleichen Flämmchen, die 
noch zuweilen über dem Aschenhäufchen des erlöschenden Kaminfeuers gaukelten"		
193	", 
zogen seine Aufmerksamkeit auf sich und beschäftigten seine Einbildungskraft."		
194	"Die todte Stille der Haide, von keinem Thierlaut unterbrochen, wirkte 
gewaltiger auf den Geist des Jünglings ein, als das verworrenste Gelärm."		
195	"Die 
Nacht war so still, daß nicht einmal das fast nie feiernde leise Rauschen der 
Wälder, dies Athmen der Natur, gehört ward."		
196	"Sanft rieselnd schlug ein 
feiner Regen an die Fenster, dem sich bald das lautere Plätschern einer 
ausgießenden Dachrinne auf die Steinplatten vor dem Hause zugesellte."		
197	"Das wiederholte tiefe Aufseufzen des Großvaters sagte ihm, daß auch diesen der 
Schlummer fliehe."		
198	"Jetzt mehr als vorher, wo fremde Gesichter ihn störten, zum 
Reden aufgelegt, sprach er zu dem Greise: 
»Ihr schlaft auch nicht, Großvater?«"		
199	"Mit den Jahren kommt der Schlaf nur langsam, doch laß Dich dadurch nicht in 
Deiner Ruhe stören, Paul!"		
200	"« 
»Mir ist's, als hätt' ich schon ausgeschlafen."		
201	Hört nur, wie es regnet!«		
202	»Haidewetter, nichts weiter!«		
203	"»Großvater, ich möcht' Euch was fragen.« 
»Wer verwehrt es Dir?"		
204	»Haben wir noch weit bis an den Ort, wo meine selige Mutter geboren ward?		
205	"« 
»Nein, Paul!"		
206	"Wir kommen aber vor jetzt nicht dahin.« 
»Aber warum denn nicht?"		
207	"Ich möchte so gern das Haus sehen, wo sie gewohnt, wo 
sie Euch gepflegt und geliebt hat.«"		
208	"Der Greis richtete sich auf und wendete sein patriarchalisches Gesicht 
dem Enkel zu."		
209	"Die hüpfenden bläulich rothen Flämmchen am Kamin beleuchteten 
ruckweise seine ausdrucksvollen, von Schmerz durchfurchten, aber in Demuth 
gefaßten Züge."		
210	"»Paul,« sprach er, »ich habe, als wir zusammen die weite Reise 
antraten, versprochen, deren Veranlassung und Zweck Dir an dem Tage zu 
erklären, wo wir das Land unserer Väter betreten würden."		
211	"Dieser Tag ist 
gekommen, und da es scheint, als wolle Gott mein Gebet erhören und mir die 
letzten Stunden meines Lebens aufheitern, so will ich gleich jetzt mein Wort 
lösen und Dich, so weit es frommt, in das einweihen, was die Zukunft auch von 
Dir erheischen wird."		
212	"»Du hast mich oftmals gefragt,« fuhr der Greis fort, »weshalb ich, da es doch 
sonst Niemand zu thun pflegt, mit ledernem Riemen mir Haar und Stirn umwinde? 
Es geschieht dies zur Erinnerung an eine schwere und furchtbare Vergangenheit, 
deren Schauplatz diese endlose Haide und deren Umgegend ist."		
213	"Oft, lieber Paul, 
ehe die blutige Revolution in Polen ausbrach, hast Du den Zustand der elenden 
unwissenden Bauern beklagt, die jeder Laune ihrer hochmüthigen, brutalen 
Herren demüthig nachkommen müssen und nicht einmal murren dürfen, wenn sie 
unmenschlich gemißhandelt, gleich dem Vieh mit Füßen getreten werden."		
214	"Es ist 
dies das beklagenswerthe, empörende Loos aller Leibeigenen, es war auch das 
meine, Paul, als ich hier lebte, denn Dein Großvater war ein Leibeigener!« 
Hier überwältigte das Gefühl den alten Wenden, die Stimme versagte ihm, in 
lautem Schluchzen und weinend barg er sein Antlitz in die zitternden Hände."		
215	»O Gott, o Gott!« rief Paul.		
216	»Wie kann dies möglich sein!«		
217	"»Es war noch weit mehr möglich,« versetzte der Greis, sich wieder beruhigend. 
»"		
218	Höre mich an und schweige!		
219	"– Wir, die wir einem und demselben Herrn unterthan 
waren, wir erhielten von ihm am Tage der Confirmation den Stirnriemen als 
Schmuck und Zierde, wenn Du willst als Abzeichen."		
220	"Wie man den Schaafen mit 
glühendem Eisen eine Ziffer in ihre Wolle brennt damit kein Anderer sie als 
sein Eigenthum ansprechen kann, so legte uns unser Herr und Gebieter 
diesen schimmernden Sclavenring um die freie Stirn, um uns aus allem Volk 
heraus zu erkennen und sein Recht auf uns geltend zu machen!"		
221	"Du wirst sagen, 
wir hätten ja nur dieses Band der Schmach wegwerfen und fliehen dürfen, um 
frei, um Menschen zu werden, aber das war nicht so leicht!"		
222	"Einmal ist der in 
schimpflicher Abhängigkeit geborene Mensch von Natur feig und nur im Augenblick 
wilder Aufreizung zu selbstständigen Thaten und Entschlüssen fähig, und sodann 
gab es tausend Verräther aus Furcht vor Strafe."		
223	"Nie gelang es einzelner 
Flüchtlingen, für immer zu entkommen."		
224	"Man entdeckte ihre Spur, ehe sie noch die 
Grenzen überschritten hatten, und dienstwillig lieferte sie ein Herr dem andern 
aus!« 
»Aber Ihr entkamt ja doch, Großvater Ihr fandet in Polen Aufnahme und ein 
freies Leben, warum kehrt Ihr nun dahin zurück, wo es Euch so elend erging, und 
noch dazu mit der Abzeichen der Knechtschaft um die Stirn?"		
225	"« 
»Ja,« sagte der Greis, »ich entkam, aber nicht allein, nicht, weil ich es 
überdrüßig was zu dienen, sondern in Folge eines Ereignisses wovon Du später 
hören sollst!"		
226	"Warum ich hieher zurückkehre und das Band der Sclaverei 
trage?"		
227	"Nun, ich suche am Rande des Grabes mein Vaterland auf, um Gerechtigkeit 
zu fordern oder Rache zu üben!"		
228	"Und ich habe diesen Reif der Schmach und Schande 
bis heut getragen, damit er mir in jeder Minute ein ernster Mahner sein möge 
nicht blos an mein eigenes vergangenes Elend, sondern an die rechts- und 
naturwidrige Unterdrückung von tausenden meiner Brüder!"		
229	"Längst hätte ich zu 
sterben gewünscht, denn ich habe alle meine Angehörigen begraben, wäre nicht 
die Bitte stärker gewesen, die ich an Gott richtete, mich noch die Zeit erleben 
zu lassen, wo das Wort Sclaverei nur noch in der Sprache, nicht mehr in der 
Welt existirt!"		
230	"So lebe ich noch, und ich fürchte noch lange leben zu müssen, 
sollte der Herr der Sterne die Wünsche der Sterblichen dem Wortsinne nach 
erhören!« 
»Gewiß, Gott wird Euer Gebet erhören!« sagte Paul mit der naiven Zuversicht 
eines jungen Menschen, der noch geneigt ist, die Lehren der Schule ohne 
Bekrittelung als untrüglich hinzunehmen."		
231	"»Ihr werdet dann auch Eure Enkelin, 
meine Schwester, wiedersehen, von der ich Euch so oft heimlich mit der Mutter 
sprechen hörte, wenn sie heftig weinte und keinen Trost finden 
konnte.«"		
232	"Ein letztes Aufflackern des Kaminfeuers warf bei diesen Worten helle Lichter 
auf den Greis."		
233	"Paul er schrak, als er die entsetzten Mienen des Großvaters 
gewahrte, die seine Bemerkung hervorgerufen hatte. 
»Um Gott, Großvater!« schrie der Jüngling auf und warf sich an die breite Brust 
des Greises."		
234	»Was ist Euch?		
235	"Ihr seht ja bleich, wie die steinernen Männer auf 
den Kirchhöfen, und Eure Augen glühen wie Kohlen!« 
»Fürchte Dich nicht,« erwiederte der Alte, schwer aufathmend."		
236	"»Ich zürne nicht, 
ich bin auch nicht krank, ich wußte nur nicht, daß schlafende Kinder zuweilen 
wachen.« 
»Ich darf also hoffen, meine Schwester zu sehen?« fragte Paul nochmals."		
237	»Deine Schwester!		
238	"Nun ja, ja, Du hast oder hattest eine Schwester, aber ich 
weiß doch nicht, ob Ihr einander liebhaben würdet!«"		
239	"»Hat denn die selige Mutter nie etwas von ihr gehört?« 
»Sie war verschollen oder verloren gegangen, ehe wir auswanderten,« 
erwiederte ausweichend der Greis."		
240	»Das ist traurig!« sagte Paul.		
241	"»Ich war immer der Meinung, jener Brief mit dem 
zerbrochenen Kreuz, der Euch so heftig erschütterte, sei von dieser unbekannten 
Schwester und ihr gelte unser Besuch, nachdem wir in Polen keine näheren 
Freunde mehr hatten.« 
»Allerdings war es jener Brief, den ich noch auf meinem Herzen trage, welcher 
mich zum Verkauf meines kleinen Höfchens veranlaßte."		
242	"Er rührte von dem Manne 
her, den wir morgen aufsuchen wollen."		
243	"Der Maulwurffänger war, so lange ich in 
meiner Heimath lebte, mein treuester, uneigennützigster Freund."		
244	"Er war der 
Letzte, dem ich beim Abschiede die Hand drückte und der mir wiederholt die 
Versicherung gab, daß er nie aufhören würde, meiner zu gedenken und nach 
Kräften für Freimachung meiner Stammbrüder zu wirken."		
245	"Wir versprachen uns 
gegenseitig, einander zu schreiben, aber die Sorgen und Mühen schwerer Jahre 
ließen mich dies Versprechen scheinbar vergessen."		
246	"Ein einziges Mal bald nach 
meinem Anlauf meldete ich dem Freunde, wie es mir in der Ferne gehe, und bald 
kam ein ausführliches Antwortschreiben zurück, das neben manchem lustig 
klingenden Schwank viel Trauriges enthielt."		
247	"Mir fehlte es an Zeit und Stimmung, 
darauf zu antworten, und so erfuhr ich auch nichts mehr von dem aufopfernden 
Freunde."		
248	"Nur die Hälfte des Messingkreuzes, das wir beim Abschiede theilten, 
damit es uns als Erkennungszeichen dienen möge am Tage der Noth oder des 
Glücks, bewahrte ich sorgfältig auf."		
249	"Der Brief des Maulwurffängers enthielt die 
andere Hälfte und eben dies zeigt mir an, daß er mir Eröffnungen von 
außerordentlicher Wichtigkeit zu machen hat.« 
»Habt Ihr ihm denn unsere Ankunft gemeldet?«"		
250	»Wie hätte ich dies vermocht!		
251	Auch bedarf es dessen nicht!		
252	"Ich kenne den Muth 
und die Ausdauer Heinrichs, der nicht müde werden würde, täglich nach mir 
auszuschauen und die Hoffnung erst mit dem letzten Athemzuge aufzugeben."		
253	"Ist 
er, wie der Wirth versichert, wirklich noch am Leben, so finden wir uns 
irgendwo zusammen, um uns fernerweit zu berathen.« 
»Nun dann, Großvater, laßt uns freudig Vertrauen fassen,« sagte Paul. 
»Unangefochten haben wir den alten theuren Vaterlandsboden betreten, sind 
herzlich begrüßt worden von diesem Fremden und wissen sogar die Wege, die wir 
gehen sollen."		
254	Weßhalb da noch zagen und fürchten!		
255	"Laß uns gemeinschaftlich den 
Allmächtigen anrufen und auf unsern Knien ihn um Erhörung bitten."		
256	"Er wird dann 
die milden Schatten des Schlummers über unsere Augen breiten und die trüben 
Erinnerungen in unsern Seelen auslöschen, bis das Licht des neuen Tages uns 
weckt.«"		
257	"Die ungeheuchelte natürliche Frömmigkeit des Enkels rührte den Greis und gab 
ihm wirklich ein Vertrauen, das eigener Wille nicht mehr lebendig machen 
konnte. 
»Amen!"		
258	Amen!« versetzte er. »		
259	"Du sprichst, wie rechtgläubige Christen handeln 
sollten."		
260	Komm denn und laß uns beten!«		
261	"Und der Greis kniete auf sein Strohlager, streckte die Arme nach seinem jungen 
Enkel aus und schloß ihn fest an seine Brust."		
262	"Paul aber begann mit bewegter, 
halblauter Stimme eines jener langen, aus einer Menge Bibelsprüche und 
Liederversen zusammengesetzten Gebete, worauf die Landleute besonders viel 
halten, herzusagen."		
263	"Andächtig und gemessen wiederholte der Greis jeden 
Satz, und wer diese beiden in hoffnungreiches Gebet tief Versunkenen so 
treuherzig und kindlich gläubig einander umschlingen gesehen hätte, der würde 
nicht ungerührt vorüber gegangen sein und, wäre er ein Verächter des Glaubens 
gewesen, vielleicht mit dem Seufzer des Zöllners an seine Brust geschlagen 
haben."		
264	Wohl eine Viertelstunde beteten Großvater und Enkel.		
265	"Dann küßte Paul die 
faltige Stirn des Greises und Beide legten sich wieder auf die harte, prunklose 
Streu."		
266	"Noch hörten sie eine Zeitlang das raschelnde Brüseln des feinen Regens 
an den Fensterscheiben, zählten die Tropfen, die in gemessenen Pausen durch 
eine schadhafte Stelle des Daches über ihnen auf einen metallenen Gegenstand 
fielen, und versanken dann unmerklich in einen erquickenden traumlosen 
Schlummer, aus dem sie erst durch das Knarren der Thür wieder erweckt wurden, 
welche zur Kammer des Wirthes führte."		
267	Drittes Kapitel.		
268	"Der Todtenstein. 
Ein kühler Nordwestwind hatte über Nacht die Regenwolken zerstreut und die rein 
und klar aufgehende Sonne verhieß einen schönen Tag."		
269	"Mit freundlichem »guten 
Morgen!« grüßte der Wirth seine Gäste, die schnell aufstanden und die 
Strohhälmchen, welche an Haaren und Kleidern hängen geblieben waren, 
abschüttelten."		
270	"»Ihr habt eine ruhige Nacht gehabt unter meinem Dache, will ich hoffen?« sprach 
der Wirth, klappte den Deckel des Ofentopfes auf und fuhr mit beiden Händen in 
das noch laue Wasser. »"		
271	Schönes Reisewetter heut und gute Haidewege!		
272	"So ein 
anhaltender Nachtregen ist der beste Wegausbesserer."		
273	"Ihr findet harten Sand bis 
an die bergigen Lande hin.« 
Ohne die Antwort der Reisenden abzuwarten, schlug er den kupfernen Deckel 
jetzt drei Mal laut schallend zu, worauf die hübsche Magd vom vorigen Abend den 
Kopf zur Thür hereinsteckte und nach seinem Begehr fragte. 
»Zünde Feuer an, Lene!« befahl der Wirth, »Der Morgen ist schaurig, und ehe die 
Sonne über die Haide geht, fegt uns der Wind die ganze Stube aus."		
274	"Du kannst 
auch ein Kienfeuerchen anmachen der Heimlichkeit wegen und hörst Du, sag' dem 
Knecht, er solle das faule Judenpack wecken und ihm die Pferde unserer 
Nachtgäste anschirren helfen!"		
275	"Ihr wollt doch bei Zeiten aufbrechen,« fuhr er, 
zu dem Greise gewandt, fort, »oder habt Ihr Euch anders besonnen?« 
»"		
276	Mein Beschluß steht fest.		
277	"Sobald der Fuhrmann gefüttert hat, brechen wir 
auf.«"		
278	»Doch zuvor eßt Ihr noch ein paar Löffel frische Grützsuppe.		
279	"Die Lene versteht 
sich auf die Kocherei, wie selten eine Dirne."		
280	Euer Lebtage, sag' ich		
281	", habt 
Ihr in Polen keine solche Grützsuppe gegessen, wie ich sie Euch vorsetzen 
werde.«"		
282	"Dankbar nahmen die Reisenden diesen Vorschlag an und gaben gern schon dem 
freundlichen Wirthe zu Gefallen zu, daß die genannte Morgenspeise untadelig und 
überaus vortrefflich sei."		
283	"Nach diesem derben kräftigen Frühstück berichtigte 
der Greis die billige Zeche und verabschiedete sich von dem Schenkhalter."		
284	"»Habt Dank,« sprach er, »für Quartier, Kost und gute Auskunft, die Ihr mir 
gegeben."		
285	"Der Herr vergelt's Euch tausend Mal, und sollten wir uns einmal wieder 
zusammenfinden, will's Gott, so möge unser Wiedersehen ein recht fröhliches 
sein."		
286	Behüt'		
287	Euch Gott		
288	"!« 
»Reis't glücklich, alter Vater, und macht gute Verrichtung!"		
289	"Aber sagt, wollt 
Ihr mich so fremd wieder verlassen, als Ihr in mein armes Haus getreten seid?"		
290	Es ist Sitte bei uns, daß ein Nachtgast seinen Namen zurückläßt.		
291	"Also, wie 
nennt Ihr Euch?« 
»Jan Sloboda,« versetzte der Greis."		
292	"»Der Name erlöscht mit meinem Tode, da ich 
keine männlichen Nachkommen habe.« 
»"		
293	"Gottes Segen auf Euer Haupt, Jan Sloboda!« rief der Wirth, schüttelte dem 
Alten wiederholt die Hand und half ihm in das zerbrechliche Fuhrwerk steigen, 
das bereits vor der Thür auf die Reisenden wartete."		
294	"Der schmächtige 
jüdische Knabe sprang auf den Wagentrim der Kutscher pfiff den Pferden und in 
munter Trabe ging es fort an dem Wiesenrande hin in die rauschende, harzduftige 
Haide hinein."		
295	"Der sandige, vom Nachtregen festgeschlagen Weg führte dicht an den großen 
Teichen von über, die alle nur durch schmale Dämme getrennt waren und mittelst 
Schleußen mit einander in Verbindung standen."		
296	"Zusammen bildete sie eine 
ansehnliche Wasserfläche, die auf alle Seiten von der dichtesten Haide 
umschlossen ward."		
297	"Ein paar Vorwerke, Torfhütten und ein Forsthaus lagen in der 
Nähe auf ausgerodetem Haideboden."		
298	"Der Fahrweg streifte fast die Försterwohnung, 
bog alsdann wieder in die Kieferwaldung ein und verlor sich im Dunkel der 
hohen, rauschenden Stämme."		
299	"Die Reisenden brauchten ein paar Stunden, um diese 
Wälder in querer Richtung zu durchschneiden, und sie würden auf diesem 
einförmigen Wege lange Weile gehabt haben, wären sie nicht von Zeit zu Zeit an 
Köhlerwohnungen und Pechsiedereien vorübergekommen, um die es immer ein buntes 
Gewimmel von Menschen gab."		
300	"Auf freien, hochgelegenen Plätzen im Walde, 
über die sich die Straße zog, sahen die Reisenden auch über dem unabsehbaren 
schwarzen Dickicht die blauen Rauchsäulen der Meiler an hundert Orten zugleich 
in die kühle Morgenluft steigen."		
301	Mit dem Aufhören der Haide nahm die Gegend sogleich einen andern Charakter an.		
302	"Thäler, Hügel, Berge und Felsgruppen traten zu romantischen Aus-und Ansichten 
zusammen."		
303	"Klare, lebendige Bäche hüpften murmelnd über Kies und schimmerndes 
Gestein."		
304	Heitere Dörfer zogen sich in Thälern und an Hügeln hin.		
305	"Kirchthürme 
blinkten im Sonnenschein und die hohen Giebel und alten Thurmzinnen manchen 
Edelhofes sahen aus ehrwürdigem Ulmen- und Eichengebüsch hervor."		
306	"Das Geläut der 
Glocken, die zur Kirche riefen, ertönte auf allen Seiten, und berührten die 
Reisenden ein Dorf, so begegneten sie häufig geschmückten Mädchen und Frauen, 
die wohl dem ungewohnten Fuhrwerk verwundert nachsahen."		
307	"Obwohl der Jude seine Pferde tüchtig antrieb, war die Mittagsstunde doch schon 
vorüber, als das am Fuß seiner romantischen Gebirge prächtig gelegene 
Königshain den Reisenden sichtbar ward."		
308	"Paul konnte sich nicht satt sehen 
an den vielen wechselnden Fernsichten und den sonderbar gestalteten Gipfeln der 
Berge, die kühn und phantastisch hinter dem im Thale liegenden volkreichen Orte 
emporstiegen."		
309	"Hätte Sloboda ihn nicht belehrt, daß er nur uralte Felsgebilde 
vor sich habe, so würde der schaulustige Jüngling mit Zinnen und Wartthürmen 
geschmückte ungeheure Burgtrümmer aus dem Mittelalter zu erblicken geglaubt 
haben."		
310	"Von einer Menge gaffender Kinder umgeben, erreichte das polnische Fuhrwerk den 
Gasthof."		
311	"Hier beschloß der Greis bis auf Weiteres zu rasten, ließ ein 
Mittagsmahl auftragen und erkundigte sich, gleich einem Fremden, nach den 
Sehenswürdigkeiten der Gegend und namentlich nach den umliegenden merkwürdigen 
Felsbergen."		
312	Der Wirth war sogleich bereit, jede möglich Auskunft zu geben.		
313	"Er 
hielt die Reisenden für Russen schon wegen der ungewohnten Tracht des Greises 
und pries ihnen die wundervolle Aussicht auf den nahen Bergen, namentlich auf 
dem Todtensteine, mit beredter Zunge an."		
314	"»Den Todtenstein, ja, den müssen Sie sehen, meine Herrschaften,« sagte er, auf 
einem Schemel neben den Reisenden Platz nehmend und behaglich seine 
Pfeife rauchend."		
315	"»Das ist ein Felsen, wie es keinen mehr gibt in deutschen 
Landen!"		
316	"Die Gelehrten aus Görlitz und Dresden und andern berühmten Städten 
kommen blos hieher, um die alten Steine zu beschauen, und ich habe von den 
gelahrten Herren manch wundersames Wort vernommen, wenn sie nachher mit 
einander bei einem Glase Bier hier an demselbigen Tische über das Gesehene und 
Gefundene discurirten."		
317	"Sie müssen nämlich wissen, meine Herrschaften, daß hier 
herum und weit ins Land hinein, sogar bis hinauf in die Gebirge vor alten 
Zeiten dumme und blinde Heiden gewohnt haben, von denen die Wenden nach Löbau 
zu und weiterhin noch ein Ueberrest sind."		
318	In meiner Jugend gab's		
319	ganz in		
320	"der Nähe noch einzelne wendische Bauern, jetzt aber sind sie schon seit Jahren 
theils ausgestorben, theils weggezogen."		
321	"Es hieß, sie hätten sich nicht mit den 
Deutschen vertragen können, was leicht sein kann, denn es ist ein hartköpfiges, 
abergläubisches Volk, das eine Sprache redet, wie sie kein Hund bellt!"		
322	"– Aber, 
was ich sagen wollte, die Herren Gelehrten und Bücherschreiber haben es 
richtig herausgebracht, daß diese alten Heiden auf dem Todtensteine ihre 
götzendienerischen Opfer gehalten, ihre Feinde geschlachtet und sie nachher mit 
Stumpf und Stiel verbrannt haben."		
323	"Denn grausam, ach grausam war das Volk ganz 
abscheulich!"		
324	"Letzthin erst, es sind noch keine vier Wochen her, haben ein paar 
Gelehrte, die über acht Tage lang in den alten Klüften herumgekrochen sind und 
alle Spalten visitirt und genau beguckt haben, eiserne Ringe gefunden und 
Kettenglieder und einen steinernen Schlägel, den sie ein Opferbeil nannten, und 
Blutkrüge und Schüsseln und mehr solch Zeug, was Alles die wendischen 
Götzenpriester bei ihren Opferfesten brauchten."		
325	"Deswegen, meine Herrschaften, 
weil entsetzlich viel Blut da oben vergossen worden ist, heißt der Fels auch 
bis auf den heutigen Tag der Todtenstein!«"		
326	"Nach diesen Bemerkungen, die Sloboda dankend hinnahm, erbot er sich, da es 
gerade Sonntag sei und er weiter nichts zu thun habe, die Reisenden, wenn sie 
es wünschen sollten, zu begleiten."		
327	"Damit war aber dem Greise nicht gedient, 
weshalb er für diese Gefälligkeit dankte unter dem Vorwande, daß er schwerlich 
schon heut dazu kommen werde, die umliegenden Berge zu besteigen, indem 
wichtige Geschäfte seine Zeit in Anspruch nähmen, an einem der nächsten Tage 
dagegen würde es ihm sehr angenehm sein, wenn er ihm einen der Gegend kundigen 
Führer verschaffen wolle."		
328	"Der Wirth stand sogleich von seinem Vorhaben ab, da 
er auf ein längeres Verweilen der Reisenden hoffen durfte, und Sloboda konnte 
sich nach einiger Zeit in Pauls Begleitung unbemerkt entfernen."		
329	"Auf Stegen, die ihm noch wohl bekannt waren, führte Sloboda seinen Enkel aus 
dem Dorfe."		
330	"Ein vielspuriger Feldweg zog sich den Berg hinan, dessen Gipfel die 
hohe und breite Steinmasse der granitenen Burg schmückte."		
331	"Links und rechts war 
der Berg eine gute Strecke hinauf bebaut, bis Steingeröll, Schlinggewächse und 
Schwarzholz das fruchttragende Erdreich verdrängten."		
332	"Etwa einen Büchsenschuß von dem Todtensteine entfernt hörte der eigentliche Weg 
auf."		
333	"An dieser Stelle übersah man das reich angebaute Land mit seinen Dörfern, 
Schlössern und Kirchen bis weit in die Lausitz hinein."		
334	"Sloboda blieb stehen und 
kehrte sich um."		
335	"Eine Thräne rieselte über seine gefurchten Wangen, und 
indem er Pauls Hand ergriff und auf die sich kreuzenden Pfade deutete, deren 
eine Menge nach allen Seiten liefen, sprach er: »Das ist der Ort, wo das große 
Unglück begann!«"		
336	"»Welches Unglück, Großvater?« 
»Das mich vertrieb, mich flüchtig und heimathlos machte und Dich unter einem 
fremden Volke geboren werden ließ.« 
»Und das meine arme Mutter nie vergessen konnte?« 
»Das sie nie vergessen durfte"		
337	"!« wiederholte Sloboda mit dumpfem 
Zornesgrolle."		
338	"»Ach warum habt Ihr so oft davon gesprochen und mir doch nie gesagt, worin es 
bestanden hat!« 
»"		
339	Weil es unnütz gewesen wäre!		
340	"Doch jetzt Paul, ist vielleicht die Zeit 
gekommen, wo Du erfahren mußt, was Deine Mutter, Dein Vater, was ich und alle 
Diejenigen erduldet haben, die vor vierzig und mehr Jahren in diesen gesegneten 
Fluren lebten!"		
341	Darum laß uns eilen!		
342	"Dort oben unter den drohenden Granitklippen 
des Todtensteines wird sich das Räthsel lösen!"		
343	"« 
Mit sonderbaren Gefühlen traten die beiden Reisenden in das gelichtete 
Holz einen schmalen Fußsteig hinanklimmend, der du"		
